player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Roy Marble,marblro01,194.0,-0.5,-0.30000000000000004,0,0,Rotational
Roy McPipe,mcpipro01,44.0,-0.2,-0.1,0,0,Rotational
Roy Pugh,pughro01,0.0,-0.4,0.0,0,0,Rotational
Roy Rogers,rogerro02,2415.0,1.5999999999999999,-1.2000000000000002,0,0,Rotational
Roy Tarpley,tarplro01,7476.0,19.8,3.3,0,0,Rotational
Royal Ivey,iveyro01,6488.0,5.2,-2.4,0,0,Rotational
Royce O'Neale,onealro01,19884.0,38.3,11.0,0,0,Starter
Royce White,whitero03,9.0,0.0,0.0,0,0,Rotational
Ruben Boumtje-Boumtje,boumtru01,276.0,0.2,-0.2,0,0,Rotational
Ruben Nembhard,nembhru01,226.0,0.4,0.2,0,0,Rotational
Ruben Patterson,patteru01,17747.0,37.3,11.6,0,0,Starter
Rubin Russell,russeru01,538.0,-0.6,0.0,0,0,Rotational
Rubén Garcés,garceru01,146.0,0.0,-0.1,0,0,Rotational
Rubén Wolkowyski,wolkoru01,329.0,-0.1,-0.3,0,0,Rotational
Rudy Fernández,fernaru01,5965.0,14.1,5.6,0,0,Rotational
Rudy Gay,gayru01,39779.0,69.7,26.9,0,0,All-Star
Rudy Gobert,goberru01,27810.0,124.8,35.8,3,2,Superstar
Rudy Hackett,hackeru01,506.0,0.4,-0.2,0,0,Rotational
Rudy LaRusso,larusru01,24487.0,61.4,0.0,5,0,All-Star
Rudy Macklin,macklru01,2752.0,3.3,-1.1,0,0,Rotational
Rudy Tomjanovich,tomjaru01,25714.0,70.5,13.2,5,2,All-Star
Rudy White,whiteru01,1393.0,0.20000000000000004,-0.6,0,0,Rotational
Rui Hachimura,hachiru01,12738.0,20.5,0.0,0,0,Starter
Rumeal Robinson,robinru01,7002.0,5.0,0.2,0,0,Rotational
Russ Critchfield,critcru01,439.0,0.1,0.0,0,0,Rotational
Russ Lee,leeru01,582.0,0.5,0.0,0,0,Rotational
Russ Schoene,schoeru01,4770.0,6.3,-1.7,0,0,Rotational
Russ Smith,smithru01,196.0,-0.3,-0.2,0,0,Rotational
Russell Cross,crossru01,354.0,0.8,0.1,0,0,Rotational
Russell Westbrook,westbru01,45152.0,114.5,60.4,9,8,Superstar
Rusty LaRue,larueru01,1565.0,0.5,-0.7,0,0,Rotational
Ryan Anderson,anderry01,17091.0,46.7,12.5,0,0,Starter
Ryan Arcidiacono,arcidry01,4110.0,6.0,-1.1,0,0,Rotational
Ryan Bowen,bowenry01,6502.0,12.6,2.2,0,0,Rotational
Ryan Broekhoff,broekry01,633.0,1.2000000000000002,0.2,0,0,Rotational
Ryan Dunn,dunnry01,2765.0,3.6,-0.29999999999999993,0,0,Rotational
Ryan Gomes,gomesry01,13463.0,19.3,1.4,0,0,Starter
Ryan Hollins,holliry01,7560.0,12.6,-4.2,0,0,Rotational
Ryan Humphrey,humphry01,1216.0,-0.9,-2.0,0,0,Rotational
Ryan Kalkbrenner,kalkbry01,1479.0,5.7,1.4,0,0,Rotational
Ryan Kelly,kellyry01,3125.0,3.1,-0.4,0,0,Rotational
Ryan Lorthridge,lorthry01,672.0,0.4,-0.1,0,0,Rotational
Ryan Nembhard,nembhry01,1171.0,0.8,-0.6,0,0,Rotational
Ryan Reid,reidry01,17.0,0.1,0.0,0,0,Rotational
Ryan Robertson,roberry01,25.0,0.0,0.0,0,0,Rotational
Ryan Rollins,rolliry01,3414.0,5.3,1.7,0,0,Rotational
Ryan Stack,stackry01,397.0,0.30000000000000004,-0.5,0,0,Rotational
Saben Lee,leesa01,2316.0,4.2,0.2,0,0,Rotational
Saddiq Bey,beysa01,13179.0,24.0,5.2,0,0,Starter
Salah Mejri,mejrisa01,2430.0,8.1,1.3,0,0,Rotational
Salim Stoudamire,stoudsa01,2672.0,2.3,-0.6,0,0,Rotational
Sam Bowie,bowiesa01,14098.0,26.8,6.0,0,0,Starter
Sam Cash,cashsa01,52.0,-0.1,0.0,0,0,Rotational
Sam Cassell,cassesa01,32999.0,94.3,31.5,1,1,All-Star
Sam Dekker,dekkesa01,3885.0,6.4,0.5,0,0,Rotational
Sam Hauser,hausesa01,6664.0,18.3,5.0,0,0,Rotational
Sam Jacobson,jacobsa01,1433.0,2.0,-0.6,0,0,Rotational
Sam Jones,jonessa01,24285.0,92.4,0.0,5,3,Superstar
Sam Lacey,laceysa01,32543.0,51.3,25.8,1,1,All-Star
Sam Mack,macksa01,6111.0,10.1,1.3,0,0,Rotational
Sam Merrill,merrisa01,4197.0,10.5,2.2,0,0,Rotational
Sam Mitchell,mitchsa01,22257.0,41.699999999999996,-3.0,0,0,Starter
Sam Pellom,pellosa01,2940.0,4.7,0.1,0,0,Rotational
Sam Perkins,perkisa01,38949.0,112.3,31.1,0,0,Superstar
Sam Ranzino,ranzisa01,234.0,0.2,0.0,0,0,Rotational
Sam Robinson,robinsa01,2858.0,1.8,0.0,0,0,Rotational
Sam Sibert,sibersa01,26.0,-0.1,0.0,0,0,Rotational
Sam Smith,smithsa01,6605.0,9.7,0.0,0,0,Rotational
Sam Smith,smithsa02,621.0,1.0,0.2,0,0,Rotational
Sam Stith,stithsa01,440.0,-0.1,0.0,0,0,Rotational
Sam Vincent,vincesa01,9028.0,14.1,3.0,0,0,Rotational
Sam Watts,wattssa01,650.0,0.0,0.0,0,0,Rotational
Sam Williams,willisa01,672.0,-0.4,0.0,0,0,Rotational
Sam Williams,willisa02,5962.0,11.600000000000001,2.0,0,0,Rotational
Sam Worthen,worthsa01,967.0,0.7,0.0,0,0,Rotational
Sam Young,youngsa01,4341.0,5.3999999999999995,0.0,0,0,Rotational
Samaki Walker,walkesa01,7612.0,14.4,-1.3000000000000003,0,0,Rotational
Samardo Samuels,samuesa01,1722.0,0.6,-1.5999999999999999,0,0,Rotational
Sammy Little,littlsa01,11.0,0.0,0.0,0,0,Rotational
Samuel Dalembert,dalemsa01,21646.0,51.4,4.7,0,0,All-Star
Sandro Mamukelashvili,mamuksa01,4610.0,12.200000000000001,3.0,0,0,Rotational
Santi Aldama,aldamsa01,6518.0,14.6,4.800000000000001,0,0,Rotational
Sasha Danilović,danilsa01,4120.0,7.1,1.3,0,0,Rotational
Sasha Kaun,kaunsa01,95.0,0.2,0.0,0,0,Rotational
Sasha Pavlović,pavloal01,9250.0,7.1,-3.1,0,0,Rotational
Sasha Vezenkov,vezenal01,511.0,1.0,0.1,0,0,Rotational
Sasha Vujačić,vujacsa01,10556.0,18.0,2.5,0,0,Starter
Saul Mariaschin,mariasa01,0.0,1.1,0.0,0,0,Rotational
Scoot Henderson,hendesc01,4272.0,1.1,-1.8,0,0,Rotational
Scooter McCray,mccrasc01,892.0,0.4,-0.1,0,0,Rotational
Scot Pollard,pollasc01,8372.0,26.5,2.9,0,0,Starter
Scott Brooks,brooksc01,10045.0,25.2,7.2,0,0,Starter
Scott Burrell,burresc01,8531.0,17.2,5.4,0,0,Rotational
Scott English,englisc01,1560.0,0.8,-0.2,0,0,Rotational
Scott Haffner,haffnsc01,609.0,-0.2,-0.4,0,0,Rotational
Scott Haskin,haskisc01,186.0,0.3,0.0,0,0,Rotational
Scott Hastings,hastisc01,6125.0,9.7,-1.3,0,0,Rotational
Scott Lloyd,lloydsc01,6812.0,2.5,-4.3,0,0,Rotational
Scott Machado,machasc01,40.0,0.0,0.0,0,0,Rotational
Scott May,maysc01,8029.0,17.3,2.6,0,0,Rotational
Scott Meents,meentsc01,201.0,0.1,0.0,0,0,Rotational
Scott Padgett,padgesc01,5844.0,13.2,2.0,0,0,Rotational
Scott Roth,rothsc01,2334.0,1.2,-1.1,0,0,Rotational
Scott Sims,simssc01,95.0,-0.2,-0.1,0,0,Rotational
Scott Skiles,skilesc01,16789.0,30.6,6.6000000000000005,0,0,Starter
Scott Wedman,wedmasc01,27720.0,55.9,10.4,2,0,All-Star
Scott Williams,willisc01,12793.0,27.6,-2.1,0,0,Starter
Scottie Barnes,barnesc01,12204.0,27.2,13.0,2,0,All-Star
Scottie Lewis,lewissc01,7.0,0.0,0.0,0,0,Rotational
Scottie Pippen,pippesc01,41069.0,125.1,63.2,7,6,Superstar
Scotty Hopson,hopsosc01,33.0,-0.1,0.0,0,0,Rotational
Scotty Pippen Jr.,pippesc02,2454.0,5.8,2.1,0,0,Rotational
Sean Colson,colsose01,88.0,-0.2,-0.2,0,0,Rotational
Sean Elliott,elliose01,24502.0,55.6,13.5,2,0,All-Star
Sean Green,greense01,1005.0,-2.3,-1.3,0,0,Rotational
Sean Higgins,higgise01,3950.0,0.9,-2.4,0,0,Rotational
Sean Kilpatrick,kilpase01,4338.0,3.6999999999999997,-0.29999999999999993,0,0,Rotational
Sean Lampley,lamplse01,550.0,1.1,0.1,0,0,Rotational
Sean Marks,marksse01,2275.0,2.6999999999999997,-1.6,0,0,Rotational
Sean May,mayse01,1868.0,2.6,0.19999999999999996,0,0,Rotational
Sean McDermott,mcderse01,158.0,0.2,-0.1,0,0,Rotational
Sean Pedulla,pedulse01,31.0,0.0,-0.1,0,0,Rotational
Sean Rooks,rooksse01,15272.0,18.3,-4.0,0,0,Starter
Sean Singletary,singlse01,606.0,0.1,-0.5,0,0,Rotational
Sean Williams,willise01,2085.0,3.4,-0.5,0,0,Rotational
Sebastian Telfair,telfase01,13788.0,6.0,-4.5,0,0,Starter
Sedale Threatt,threase01,24937.0,53.3,11.7,0,0,All-Star
Sedric Toney,toneyse01,2608.0,0.0,-1.9,0,0,Rotational
Sekou Doumbouya,doumbse01,1639.0,-0.4,-1.8,0,0,Rotational
Semaj Christon,chrisse01,973.0,0.1,-0.8,0,0,Rotational
Semi Ojeleye,ojelese01,4517.0,5.5,-1.9000000000000001,0,0,Rotational
Semih Erden,erdense01,1523.0,3.1999999999999997,-0.4,0,0,Rotational
Serge Ibaka,ibakase01,28425.0,80.1,17.0,0,0,All-Star
Sergei Bazarevich,bazarse01,74.0,0.2,0.0,0,0,Rotational
Sergei Monia,moniase01,686.0,-0.4,-0.6,0,0,Rotational
Sergey Karasev,karasse01,1110.0,0.9,-0.5,0,0,Rotational
Sergio Rodríguez,rodrise01,6329.0,5.5,0.2,0,0,Rotational
Seth Curry,curryse01,15276.0,30.099999999999998,5.6,0,0,Starter
Seth Lundy,lundyse01,52.0,-0.1,-0.1,0,0,Rotational
Shabazz Muhammad,muhamsh01,5190.0,9.1,-0.10000000000000003,0,0,Rotational
Shabazz Napier,napiesh01,7330.0,9.8,2.2,0,0,Rotational
Shaedon Sharpe,sharpsh01,6561.0,6.0,-0.19999999999999996,0,0,Rotational
Shai Gilgeous-Alexander,gilgesh01,17550.0,75.39999999999999,36.9,4,3,Superstar
Shake Milton,miltosh01,8116.0,13.7,-0.6,0,0,Rotational
Shaler Halimon,halimsh01,5300.0,0.19999999999999998,0.0,0,0,Rotational
Shammond Williams,willish01,7995.0,13.0,2.1,0,0,Rotational
Shamorie Ponds,pondssh01,11.0,0.1,0.0,0,0,Rotational
Shandon Anderson,andersh01,17117.0,25.7,3.1,0,0,Starter
Shane Battier,battish01,32379.0,80.8,30.1,0,0,All-Star
Shane Edwards,edwarsh01,12.0,0.0,0.0,0,0,Rotational
Shane Heal,healsh01,308.0,-0.4,-0.3,0,0,Rotational
Shane Larkin,larkish01,4880.0,4.3999999999999995,-0.5,0,0,Rotational
Shannon Brown,brownsh01,8297.0,9.3,0.5,0,0,Rotational
Shaq Buchanan,buchash01,10.0,0.0,0.0,0,0,Rotational
Shaquille Harrison,harrish01,3113.0,4.4,0.6,0,0,Rotational
Shaquille O'Neal,onealsh01,43666.0,184.5,75.8,15,14,Superstar
Shareef Abdur-Rahim,abdursh01,31566.0,79.2,24.3,1,0,All-Star
Sharife Cooper,coopesh01,739.0,0.39999999999999997,-0.4,0,0,Rotational
Sharone Wright,wrighsh01,5965.0,2.7,-4.0,0,0,Rotational
Sharrod Ford,fordsh02,13.0,0.0,0.0,0,0,Rotational
Shaun Livingston,livinsh01,19670.0,34.1,4.8,0,0,Starter
Shavlik Randolph,randosh01,1381.0,2.3,-0.6000000000000001,0,0,Rotational
Shawn Bradley,bradlsh01,24148.0,46.8,9.5,0,0,Starter
Shawn Kemp,kempsh01,29293.0,89.39999999999999,19.5,6,4,Superstar
Shawn Long,longsh01,234.0,0.9,0.2,0,0,Rotational
Shawn Marion,mariosh01,44882.0,137.6,52.1,4,2,Superstar
Shawn Respert,respesh01,3756.0,3.6,-0.5,0,0,Rotational
Shawne Williams,willish03,6455.0,8.7,-0.4,0,0,Rotational
Shawnelle Scott,scottsh01,634.0,1.3,-0.30000000000000004,0,0,Rotational
Shayne Whittington,whittsh01,149.0,0.4,0.0,0,0,Rotational
Shea Seals,sealssh01,9.0,-0.1,0.0,0,0,Rotational
Shelden Williams,willish02,7785.0,13.6,-2.2,0,0,Rotational
Sheldon Mac,mcclesh01,287.0,0.5,0.0,0,0,Rotational
Shellie McMillon,mcmilsh01,6202.0,9.8,0.0,0,0,Rotational
Shelton Jones,jonessh01,1364.0,0.7,-0.4,0,0,Rotational
Shelvin Mack,macksh01,11112.0,13.0,-0.1,0,0,Starter
Sherell Ford,fordsh01,139.0,0.4,-0.1,0,0,Rotational
Sherman Douglas,douglsh01,24235.0,37.1,9.8,0,0,Starter
Sherron Collins,collish01,66.0,-0.2,-0.1,0,0,Rotational
Sherwin Raiken,raikesh01,63.0,-0.3,0.0,0,0,Rotational
Si Green,greensi01,16629.0,12.5,0.0,0,0,Starter
Sid Catlett,catlesi01,40.0,-0.2,0.0,0,0,Rotational
Sid Tanenbaum,tanensi01,0.0,3.3000000000000003,0.0,0,0,Rotational
Sidney Green,greensi02,13576.0,17.9,-4.0,0,0,Starter
Sidney Lowe,lowesi01,3612.0,4.3,0.4,0,0,Rotational
Sidney Moncrief,moncrsi01,23150.0,90.4,33.3,5,5,Superstar
Sidney Wicks,wickssi01,25762.0,42.4,8.3,4,3,Superstar
Sidy Cissoko,cissosi01,1804.0,1.3,-0.8999999999999999,0,0,Rotational
Sim Bhullar,bhullsi01,3.0,0.0,0.0,0,0,Rotational
Simmie Hill,hillsi01,7338.0,7.9,-0.1,0,0,Rotational
Simone Fontecchio,fontesi01,6464.0,8.3,0.6,0,0,Rotational
Sindarius Thornwell,thornsi01,1938.0,1.1,-0.7000000000000001,0,0,Rotational
Sion James,jamessi01,1843.0,3.1,0.0,0,0,Rotational
Skal Labissière,labissk01,2821.0,4.8,-0.1,0,0,Rotational
Skeeter Henry,henrysk01,15.0,0.0,0.0,0,0,Rotational
Skeeter Swift,swiftsk01,8973.0,16.5,-0.2,0,0,Rotational
Skip Harlicka,harlisk01,218.0,0.5,0.0,0,0,Rotational
Skip Thoren,thoresk01,4868.0,13.0,0.0,1,0,All-Star
Skip Wise,wisesk01,10.0,0.0,0.0,0,0,Rotational
Skippy Whitaker,whitask01,15.0,-0.1,0.0,0,0,Rotational
Skylar Mays,mayssk01,1544.0,2.6,0.4,0,0,Rotational
Slater Martin,martisl01,24290.0,49.9,0.0,7,0,All-Star
Slavko Vraneš,vranesl01,3.0,0.0,0.0,0,0,Rotational
Sleepy Floyd,floydsl01,30145.0,57.2,18.3,1,0,All-Star
Slick Leonard,leonasl01,11632.0,3.9,0.0,0,0,Starter
Slick Watts,wattssl01,13097.0,14.8,7.3,0,0,Starter
Sly Williams,willisl01,6617.0,13.2,4.4,0,0,Rotational
Smokey Gaines,gaineda01,36.0,-0.1,0.0,0,0,Rotational
Smush Parker,parkesm01,7805.0,6.699999999999999,-0.10000000000000003,0,0,Rotational
Solomon Alabi,alabiso01,181.0,0.0,-0.1,0,0,Rotational
Solomon Hill,hillso01,10740.0,13.3,-0.10000000000000003,0,0,Starter
Solomon Jones,jonesso01,3384.0,5.2,-1.8,0,0,Rotational
Sonny Dove,doveso01,4971.0,7.2,0.0,0,0,Rotational
Sonny Hertzberg,hertzso01,0.0,12.3,0.0,0,0,Rotational
Sonny Parker,parkeso01,10916.0,26.9,10.5,0,0,Starter
Sonny Weems,weemsso01,3834.0,-0.49999999999999994,-2.5,0,0,Rotational
Soumaila Samake,samakso01,303.0,0.30000000000000004,-0.1,0,0,Rotational
Speedy Claxton,claxtsp01,10414.0,17.9,4.6,0,0,Starter
Spencer Dinwiddie,dinwisp01,24076.0,50.1,11.1,0,0,All-Star
Spencer Hawes,hawessp01,18808.0,28.8,5.4,0,0,Starter
Spencer Haywood,haywosp01,31769.0,82.9,8.3,5,4,Superstar
Spencer Jones,jonessp01,1542.0,2.5,-0.30000000000000004,0,0,Rotational
Spider Bennett,bennesp01,1986.0,1.1,0.0,0,0,Rotational
Spud Webb,webbsp01,21750.0,43.2,12.1,0,0,Starter
Stacey Arceneaux,arcenst01,110.0,-0.1,0.0,0,0,Rotational
Stacey Augmon,augmost01,22600.0,45.3,10.0,0,0,Starter
Stacey King,kingst01,8562.0,11.7,-3.2,0,0,Rotational
Stan Brown,brownst01,141.0,0.19999999999999998,0.0,0,0,Rotational
Stan Kimbrough,kimbrst01,65.0,0.1,0.0,0,0,Rotational
Stan Love,lovest01,3515.0,5.6,-0.30000000000000004,0,0,Rotational
Stan McKenzie,mckenst01,7773.0,14.799999999999999,-0.1,0,0,Rotational
Stan Miasek,miasest01,5342.0,33.4,0.0,0,0,Starter
Stan Noszka,noszkst01,0.0,2.0,0.0,0,0,Rotational
Stan Patrick,patrist01,0.0,3.2,0.0,0,0,Rotational
Stan Pietkiewicz,pietkst01,1531.0,2.2,0.6,0,0,Rotational
Stan Stutz,stutzst01,0.0,6.7,0.0,0,0,Rotational
Stan Washington,washist01,4.0,0.0,0.0,0,0,Rotational
Stanislav Medvedenko,medvest01,3340.0,6.0,-1.6,0,0,Rotational
Stanley Brundy,brundst01,128.0,0.2,0.0,0,0,Rotational
Stanley Jackson,jacksst01,92.0,0.2,0.1,0,0,Rotational
Stanley Johnson,johnsst04,10087.0,7.4,-1.5,0,0,Starter
Stanley Roberts,roberst01,5869.0,8.1,-2.0,0,0,Rotational
Stanley Umude,umudest01,402.0,0.3,-0.1,0,0,Rotational
Stanton Kidd,kiddst01,15.0,-0.1,-0.1,0,0,Rotational
Stefano Rusconi,ruscost01,30.0,-0.1,-0.1,0,0,Rotational
Steffond Johnson,johnsst02,234.0,-0.2,-0.5,0,0,Rotational
Stephen Curry,curryst01,36304.0,147.4,77.4,12,11,Superstar
Stephen Graham,grahast01,3090.0,1.7000000000000002,-2.1,0,0,Rotational
Stephen Howard,howarst01,1202.0,2.9,-0.19999999999999998,0,0,Rotational
Stephen Jackson,jacksst02,34218.0,45.7,13.8,0,1,All-Star
Stephen Thompson,thompst01,182.0,-0.1,0.0,0,0,Rotational
Stephen Zimmerman,zimmest01,108.0,0.0,-0.2,0,0,Rotational
Stephon Castle,castlst01,4200.0,6.9,1.4,0,0,Rotational
Stephon Marbury,marbust01,37040.0,91.89999999999999,37.199999999999996,2,0,All-Star
Sterling Brown,brownst02,4458.0,6.5,-0.1,0,0,Rotational
Steve Alford,alforst01,2547.0,4.6,0.3,0,0,Rotational
Steve Bardo,bardost01,299.0,-0.09999999999999998,-0.1,0,0,Rotational
Steve Blake,blakest01,26705.0,36.3,5.5,0,0,Starter
Steve Bracey,bracest01,2853.0,3.9000000000000004,-0.2,0,0,Rotational
Steve Bucknall,bucknst01,75.0,-0.3,-0.2,0,0,Rotational
Steve Burtt,burttst01,1121.0,0.0,-0.8999999999999999,0,0,Rotational
Steve Chubin,chubist01,8751.0,18.3,0.0,0,0,Rotational
Steve Colter,coltest01,12405.0,21.6,5.7,0,0,Starter
Steve Courtin,courtst01,317.0,0.2,0.0,0,0,Rotational
Steve Downing,downist01,146.0,-0.2,-0.2,0,0,Rotational
Steve Francis,francst01,24025.0,57.7,23.8,3,0,All-Star
Steve Goodrich,goodrst01,183.0,-0.2,-0.30000000000000004,0,0,Rotational
Steve Green,greenst01,3768.0,4.6000000000000005,-0.8999999999999999,0,0,Rotational
Steve Hamer,hamerst01,268.0,0.2,-0.3,0,0,Rotational
Steve Hamilton,hamilst01,1094.0,1.0,0.0,0,0,Rotational
Steve Harris,harrist01,3924.0,4.4,-0.4,0,0,Rotational
Steve Hawes,hawesst01,18658.0,41.4,10.2,0,0,Starter
Steve Hayes,hayesst01,2783.0,3.9000000000000004,-0.9,0,0,Rotational
Steve Henson,hensost01,2282.0,3.6,0.1,0,0,Rotational
Steve Johnson,johnsst03,15364.0,29.200000000000003,0.7,1,1,All-Star
Steve Jones,jonesst01,25249.0,42.5,-2.9,3,0,All-Star
Steve Kerr,kerrst01,16688.0,47.7,11.700000000000001,0,0,Starter
Steve Kramer,kramest01,2288.0,4.2,0.0,0,0,Rotational
Steve Kuberski,kuberst01,8864.0,13.7,-0.30000000000000004,0,0,Rotational
Steve Lingenfelter,lingest01,67.0,0.0,0.0,0,0,Rotational
Steve Malovic,malovst01,890.0,0.6,-0.4,0,0,Rotational
Steve Mix,mixst01,19640.0,60.1,17.8,1,1,All-Star
Steve Nash,nashst01,38069.0,130.0,48.2,8,8,Superstar
Steve Novak,novakst01,6113.0,15.9,4.3,0,0,Rotational
Steve Patterson,pattest01,6500.0,5.7,1.0,0,0,Rotational
Steve Previs,previst01,147.0,-0.1,0.0,0,0,Rotational
Steve Scheffler,schefst01,979.0,3.3,-0.1,0,0,Rotational
Steve Sheppard,sheppst01,1256.0,1.1,-0.30000000000000004,0,0,Rotational
Steve Smith,smithst01,32270.0,93.3,27.0,1,2,All-Star
Steve Stipanovich,stipast01,12591.0,30.400000000000002,8.4,0,0,Starter
Steve Vacendak,vacenst01,2008.0,1.4000000000000004,0.0,0,0,Rotational
Steve Wilson,wilsost01,297.0,-0.19999999999999998,0.0,0,0,Rotational
Steven Adams,adamsst01,20468.0,63.9,12.8,0,0,All-Star
Steven Hill,hillst01,2.0,0.0,0.0,0,0,Rotational
Steven Hunter,huntest01,5993.0,10.6,-0.5,0,0,Rotational
Steven Smith,smithst03,28.0,-0.1,-0.1,0,0,Rotational
Stevin Smith,smithst02,60.0,-0.1,-0.1,0,0,Rotational
Stew Johnson,johnsst01,27856.0,15.4,-0.7,3,0,All-Star
Stewart Granger,grangst01,996.0,-0.10000000000000009,-0.8,0,0,Rotational
Stojko Vranković,vrankst01,2050.0,1.3,-1.1,0,0,Rotational
Stromile Swift,swiftst01,11833.0,22.7,0.4999999999999999,0,0,Starter
Stu Lantz,lantzst01,17050.0,34.3,-0.4,0,0,Starter
Stuart Gray,grayst01,4017.0,3.9000000000000004,-2.2,0,0,Rotational
Stéphane Lasme,lasmest01,606.0,0.6,-0.4,0,0,Rotational
Sun Yue,yuesu01,28.0,-0.1,-0.1,0,0,Rotational
Sundiata Gaines,gainesu01,1612.0,1.3,0.6,0,0,Rotational
Svi Mykhailiuk,mykhasv01,8774.0,6.2,-0.8999999999999999,0,0,Rotational
Swede Halbrook,halbrsw01,2039.0,0.3,0.0,0,0,Rotational
Swen Nater,natersw01,24911.0,70.2,15.0,2,0,All-Star
Sylvester Gray,graysy01,1220.0,0.7,-0.2,0,0,Rotational
Sylvester Norris,norrisy01,189.0,-0.2,-0.3,0,0,Rotational
T.J. Ford,fordtj01,11882.0,16.9,4.7,0,0,Starter
T.J. Leaf,leaftj01,1238.0,2.7,0.1,0,0,Rotational
T.J. McConnell,mccontj01,15884.0,34.6,9.8,0,0,Starter
T.J. Warren,warretj01,11052.0,22.0,4.1,0,0,Starter
T.R. Dunn,dunntr01,23080.0,39.9,11.3,0,0,Starter
Tacko Fall,fallta01,228.0,0.8,0.2,0,0,Rotational
Taelon Peter,peterta01,492.0,0.0,-0.3,0,0,Rotational
Tahjere McCall,mccalta01,8.0,0.0,0.0,0,0,Rotational
Taj Gibson,gibsota01,25359.0,65.0,6.4,0,0,All-Star
Tal Skinner,skinnta01,2798.0,3.4,0.09999999999999998,0,0,Rotational
Talen Horton-Tucker,hortota01,5942.0,6.0,0.10000000000000003,0,0,Rotational
Tamar Slay,slayta01,517.0,-0.3,-0.5,0,0,Rotational
Tang Hamilton,hamilta01,98.0,0.2,0.0,0,0,Rotational
Tarence Kinsey,kinseta01,1340.0,1.5,-0.1,0,0,Rotational
Tari Eason,easonta01,5216.0,11.8,2.7,0,0,Rotational
Tarik Black,blackta01,4515.0,10.8,-0.6,0,0,Rotational
Tariq Abdul-Wahad,abdulta01,6826.0,5.5,-1.1,0,0,Rotational
Tariq Owens,owensta01,15.0,0.0,0.0,0,0,Rotational
Tate Armstrong,armstta01,975.0,0.30000000000000004,-0.30000000000000004,0,0,Rotational
Tate George,georgta01,2019.0,1.4,-0.7,0,0,Rotational
Taurean Green,greenta01,148.0,-0.2,-0.2,0,0,Rotational
Taurean Prince,princta02,15918.0,16.6,-0.40000000000000013,0,0,Starter
Taylor Griffin,griffta01,32.0,0.0,-0.1,0,0,Rotational
Taylor Hendricks,hendrta01,3167.0,3.5,-0.1,0,0,Rotational
Tayshaun Prince,princta01,35604.0,69.1,19.1,0,0,All-Star
Taze Moore,mooreta02,60.0,-0.1,0.0,0,0,Rotational
Ted Luckenbill,luckete01,597.0,0.30000000000000004,0.0,0,0,Rotational
Ted Manakas,manakte01,45.0,0.0,0.0,0,0,Rotational
Ted McClain,mcclate01,15630.0,24.0,5.0,1,0,All-Star
Tellis Frank,frankte01,4703.0,4.1000000000000005,-2.5,0,0,Rotational
Terance Mann,mannte01,12044.0,26.3,2.2,0,0,Starter
Terence Davis,daviste02,4742.0,6.2,1.3,0,0,Rotational
Terence Morris,morrite01,1934.0,1.0,-0.4,0,0,Rotational
Terence Stansbury,stanste01,2984.0,2.4,-1.2,0,0,Rotational
Terquavion Smith,smithte01,84.0,0.1,0.1,0,0,Rotational
Terrance Ferguson,fergute01,4000.0,4.3999999999999995,-2.2,0,0,Rotational
Terrance Roberson,roberte01,13.0,-0.1,-0.1,0,0,Rotational
Terrel Harris,harrite01,592.0,-1.0999999999999999,-1.1,0,0,Rotational
Terrell Brandon,brandte01,22762.0,69.1,31.7,2,1,All-Star
Terrence Jones,joneste01,6832.0,17.0,4.2,0,0,Rotational
Terrence Rencher,renchte01,810.0,-0.30000000000000004,-0.4,0,0,Rotational
Terrence Ross,rosste01,21241.0,30.1,5.4,0,0,Starter
Terrence Shannon Jr.,shannte01,877.0,1.6,-0.2,0,0,Rotational
Terrence Williams,willite01,3762.0,-0.5,-0.8,0,0,Rotational
Terry Catledge,catlete01,13541.0,20.9,-2.0,0,0,Starter
Terry Crosby,crosbte01,28.0,0.0,0.0,0,0,Rotational
Terry Cummings,cummite01,35083.0,93.8,22.3,2,4,Superstar
Terry Davis,daviste01,10369.0,12.1,-4.8,0,0,Starter
Terry Dehere,deherte01,7596.0,7.3,-1.3000000000000003,0,0,Rotational
Terry Dischinger,dischte01,17841.0,56.4,0.0,3,1,All-Star
Terry Dozier,doziete01,92.0,-0.2,-0.1,0,0,Rotational
Terry Driscoll,driscte01,4596.0,6.9,-0.2,0,0,Rotational
Terry Duerod,duerote01,2428.0,1.0,-0.5,0,0,Rotational
Terry Furlow,furlote01,8617.0,13.299999999999999,4.7,0,0,Rotational
Terry Kunze,kunzete01,662.0,0.6,0.0,0,0,Rotational
Terry Mills,millste01,17241.0,34.7,5.7,0,0,Starter
Terry Porter,portete01,35354.0,110.4,43.3,2,1,Superstar
Terry Rozier,roziete01,20397.0,34.5,11.8,0,0,Starter
Terry Taylor,taylote01,1436.0,3.3,0.0,0,0,Rotational
Terry Teagle,teaglte01,14858.0,14.3,-3.2,0,0,Starter
Terry Thomas,thomate01,136.0,0.2,-0.1,0,0,Rotational
Terry Tyler,tylerte01,21740.0,40.7,13.299999999999999,0,0,Starter
Tex Ritter,rittete01,0.0,5.699999999999999,0.0,0,0,Rotational
Thabo Sefolosha,sefolth01,20515.0,41.5,13.6,0,0,Starter
